LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate
"594,-,1131566727,2005.11.09,cn269,Nov,9,12:05:27,cn269/cn269,ntpd,12178,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"595,-,1131566727,2005.11.09,cn290,Nov,9,12:05:27,cn290/cn290,ntpd,23984,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"596,-,1131566727,2005.11.09,cn92,Nov,9,12:05:27,cn92/cn92,ntpd,19774,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"597,-,1131566727,2005.11.09,dn948,Nov,9,12:05:27,dn948/dn948,ntpd,25162,""synchronized to 10.100.28.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
598,-,1131566727,2005.11.09,tbird-admin1,Nov,9,12:05:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
599,-,1131566728,2005.11.09,tbird-admin1,Nov,9,12:05:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
600,-,1131566729,2005.11.09,tbird-admin1,Nov,9,12:05:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
601,-,1131566729,2005.11.09,tbird-admin1,Nov,9,12:05:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
602,-,1131566729,2005.11.09,tbird-admin1,Nov,9,12:05:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"603,-,1131566730,2005.11.09,cn92,Nov,9,12:05:30,cn92/cn92,ntpd,19774,""synchronized to 10.100.18.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
604,-,1131566731,2005.11.09,tbird-admin1,Nov,9,12:05:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
605,-,1131566731,2005.11.09,tbird-admin1,Nov,9,12:05:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"606,-,1131566733,2005.11.09,cn16,Nov,9,12:05:33,cn16/cn16,ntpd,15426,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"607,-,1131566733,2005.11.09,cn315,Nov,9,12:05:33,cn315/cn315,ntpd,23358,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"608,-,1131566734,2005.11.09,cn670,Nov,9,12:05:34,cn670/cn670,ntpd,18560,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"609,-,1131566736,2005.11.09,bn263,Nov,9,12:05:36,bn263/bn263,ntpd,23720,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
610,-,1131566736,2005.11.09,tbird-admin1,Nov,9,12:05:36,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
611,-,1131566736,2005.11.09,tbird-admin1,Nov,9,12:05:36,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
612,-,1131566736,2005.11.09,tbird-sm1,Nov,9,12:05:36,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
613,-,1131566737,2005.11.09,tbird-admin1,Nov,9,12:05:37,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
614,-,1131566738,2005.11.09,tbird-admin1,Nov,9,12:05:38,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
615,-,1131566739,2005.11.09,tbird-admin1,Nov,9,12:05:39,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
616,-,1131566739,2005.11.09,tbird-admin1,Nov,9,12:05:39,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
617,-,1131566739,2005.11.09,tbird-admin1,Nov,9,12:05:39,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"618,-,1131566740,2005.11.09,dn393,Nov,9,12:05:40,dn393/dn393,ntpd,4696,""synchronized to 10.100.28.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
619,-,1131566740,2005.11.09,tbird-sm1,Nov,9,12:05:40,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
620,-,1131566740,2005.11.09,tbird-sm1,Nov,9,12:05:40,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
"621,-,1131566741,2005.11.09,bn285,Nov,9,12:05:41,bn285/bn285,ntpd,23597,""synchronized to 10.100.12.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"622,-,1131566741,2005.11.09,cn697,Nov,9,12:05:41,cn697/cn697,ntpd,19486,""synchronized to 10.100.18.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
623,-,1131566742,2005.11.09,tbird-admin1,Nov,9,12:05:42,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
624,-,1131566742,2005.11.09,tbird-admin1,Nov,9,12:05:42,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
625,-,1131566743,2005.11.09,tbird-admin1,Nov,9,12:05:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"626,-,1131566744,2005.11.09,dn800,Nov,9,12:05:44,dn800/dn800,ntpd,542,""synchronized to 10.100.28.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"627,-,1131566745,2005.11.09,bn174,Nov,9,12:05:45,bn174/bn174,ntpd,21683,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"628,-,1131566746,2005.11.09,cn826,Nov,9,12:05:46,cn826/cn826,ntpd,29220,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
629,-,1131566746,2005.11.09,tbird-admin1,Nov,9,12:05:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
630,-,1131566748,2005.11.09,tbird-admin1,Nov,9,12:05:48,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
631,-,1131566749,2005.11.09,tbird-admin1,Nov,9,12:05:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time 1131563149 when last update time is 1131563149 (minimum one second step),E111,RRD_update (/var/lib/ganglia/rrds/<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step)
632,-,1131566749,2005.11.09,tbird-admin1,Nov,9,12:05:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
633,-,1131566750,2005.11.09,tbird-admin1,Nov,9,12:05:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
634,-,1131566750,2005.11.09,tbird-sm1,Nov,9,12:05:50,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
635,-,1131566751,2005.11.09,tbird-admin1,Nov,9,12:05:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
636,-,1131566752,2005.11.09,tbird-admin1,Nov,9,12:05:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
637,-,1131566752,2005.11.09,tbird-admin1,Nov,9,12:05:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
638,-,1131566752,2005.11.09,tbird-admin1,Nov,9,12:05:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"639,-,1131566753,2005.11.09,dn789,Nov,9,12:05:53,dn789/dn789,ntpd,32333,""synchronized to 10.100.28.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
640,-,1131566754,2005.11.09,tbird-admin1,Nov,9,12:05:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
641,-,1131566754,2005.11.09,tbird-sm1,Nov,9,12:05:54,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
642,-,1131566754,2005.11.09,tbird-sm1,Nov,9,12:05:54,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
"643,-,1131566755,2005.11.09,bn154,Nov,9,12:05:55,bn154/bn154,ntpd,22847,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
644,-,1131566755,2005.11.09,tbird-admin1,Nov,9,12:05:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"645,-,1131566756,2005.11.09,bn361,Nov,9,12:05:56,bn361/bn361,ntpd,28875,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"646,-,1131566756,2005.11.09,cn408,Nov,9,12:05:56,cn408/cn408,ntpd,13232,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
647,-,1131566756,2005.11.09,tbird-admin1,Nov,9,12:05:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
648,-,1131566757,2005.11.09,tbird-admin1,Nov,9,12:05:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"649,-,1131566758,2005.11.09,cn278,Nov,9,12:05:58,cn278/cn278,ntpd,10806,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"650,-,1131566758,2005.11.09,cn770,Nov,9,12:05:58,cn770/cn770,ntpd,28162,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
651,-,1131566758,2005.11.09,tbird-admin1,Nov,9,12:05:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
652,-,1131566758,2005.11.09,tbird-admin1,Nov,9,12:05:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"653,-,1131566759,2005.11.09,cn25,Nov,9,12:05:59,cn25/cn25,ntpd,15539,""synchronized to 10.100.16.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"654,-,1131566761,2005.11.09,bn19,Nov,9,12:06:01,bn19/bn19,ntpd,22830,""synchronized to 10.100.18.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"655,-,1131566762,2005.11.09,cn488,Nov,9,12:06:02,cn488/cn488,ntpd,15809,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
656,-,1131566762,2005.11.09,tbird-admin1,Nov,9,12:06:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"657,-,1131566763,2005.11.09,bn148,Nov,9,12:06:03,bn148/bn148,ntpd,22814,""synchronized to 10.100.18.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"658,-,1131566763,2005.11.09,cn880,Nov,9,12:06:03,cn880/cn880,ntpd,29120,""synchronized to 10.100.16.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
659,-,1131566763,2005.11.09,tbird-admin1,Nov,9,12:06:03,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"660,-,1131566764,2005.11.09,bn325,Nov,9,12:06:04,bn325/bn325,ntpd,29392,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
661,-,1131566764,2005.11.09,tbird-admin1,Nov,9,12:06:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
662,-,1131566764,2005.11.09,tbird-sm1,Nov,9,12:06:04,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
663,-,1131566765,2005.11.09,tbird-admin1,Nov,9,12:06:05,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
664,-,1131566765,2005.11.09,tbird-admin1,Nov,9,12:06:05,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"665,-,1131566766,2005.11.09,cn370,Nov,9,12:06:06,cn370/cn370,ntpd,10288,""synchronized to 10.100.16.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
666,-,1131566766,2005.11.09,tbird-admin1,Nov,9,12:06:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
667,-,1131566766,2005.11.09,tbird-admin1,Nov,9,12:06:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"668,-,1131566767,2005.11.09,cn346,Nov,9,12:06:07,cn346/cn346,ntpd,12656,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"669,-,1131566767,2005.11.09,cn542,Nov,9,12:06:07,cn542/cn542,ntpd,13781,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"670,-,1131566768,2005.11.09,dn42,Nov,9,12:06:08,dn42/dn42,ntpd,20828,""synchronized to 10.100.26.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
671,-,1131566768,2005.11.09,tbird-admin1,Nov,9,12:06:08,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
672,-,1131566768,2005.11.09,tbird-admin1,Nov,9,12:06:08,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
